Date,Vendor Name,Country,Product,Gross Bookings,Fees
10/1/2015,Vendor A,Country 25,Product 3,7793.43,237.93
10/1/2015,Vendor A,Country 7,Product 5,5644371.15,124689.05
10/1/2015,Vendor A,Country 25,Product 4,218424.21,5929.7
10/1/2015,Vendor A,Country 27,Product 1,15.41,0.17
10/1/2015,Vendor A,Country 35,Product 2,4918.25,486.58
10/1/2015,Vendor A,Country 40,Product 8,7.18,0.09
10/1/2015,Vendor A,Country 21,Product 3,20.48,0.51
10/1/2015,Vendor A,Country 41,Product 3,57.45,1.42
10/1/2015,Vendor A,Country 42,Product 8,22.13,0.27
10/1/2015,Vendor A,Country 53,Product 12,96531.38,8104.31
10/1/2015,Vendor A,Country 29,Product 12,105933.8,9093.08
10/1/2015,Vendor A,Country 49,Product 4,42222.22,2978.12
10/1/2015,Vendor A,Country 26,Product 2,23.13,1.95
10/1/2015,Vendor A,Country 34,Product 8,28.97,0.26
10/1/2015,Vendor A,Country 43,Product 10,1916.98,164.27
10/1/2015,Vendor A,Country 55,Product 10,5935.83,502.77
10/1/2015,Vendor A,Country 7,Product 8,406.77,4.19
10/1/2015,Vendor A,Country 32,Product 1,18.35,0.1
10/1/2015,Vendor A,Country 45,Product 10,102.87,8.88
10/1/2015,Vendor A,Country 36,Product 4,175723.4,20501.64
10/1/2015,Vendor A,Country 10,Product 11,95.98,4.07
10/1/2015,Vendor A,Country 12,Product 12,3841.58,323.18
10/1/2015,Vendor A,Country 26,Product 10,7.08,0.66
10/1/2015,Vendor A,Country 26,Product 1,2.24,0.04
10/1/2015,Vendor A,Country 50,Product 2,147.9,17.37
10/1/2015,Vendor A,Country 41,Product 10,4.72,0.4
10/1/2015,Vendor A,Country 65,Product 12,1280.9,108.54
10/1/2015,Vendor A,Country 7,Product 10,933.38,79.11
10/1/2015,Vendor A,Country 58,Product 10,17.55,1.48
10/1/2015,Vendor A,Country 19,Product 10,8.04,0.71
10/1/2015,Vendor A,Country 33,Product 2,74.38,6.29
10/1/2015,Vendor A,Country 35,Product 14,264.62,12.67
10/1/2015,Vendor A,Country 64,Product 12,476.08,40.01
10/1/2015,Vendor A,Country 59,Product 12,176.3,14.72
10/1/2015,Vendor F,Country 55,Product 4,648.2,17.59
10/1/2015,Vendor F,Country 30,Product 9,3966.19,28.34
10/1/2015,Vendor F,Country 54,Product 4,102341,2656.35
10/1/2015,Vendor F,Country 55,Product 9,2772.35,72.44
10/1/2015,Vendor F,Country 3,Product 4, $-   ,3.62
10/1/2015,Vendor F,Country 17,Product 4, $-   ,0.06
10/1/2015,Vendor F,Country 49,Product 4,1454.96,47.69
10/1/2015,Vendor F,Country 13,Product 4, $-   ,0.09
10/1/2015,Vendor F,Country 72,Product 4, $-   ,0.01
10/1/2015,Vendor F,Country 4,Product 9, $-   ,3.27
10/1/2015,Vendor F,Country 23,Product 9, $-   ,0.19
10/1/2015,Vendor F,Country 21,Product 9, $-   ,0.45
10/1/2015,Vendor B,Country 31,Product 6,43618.51,1255.64
10/1/2015,Vendor B,Country 47,Product 6,15832.3,461.99
10/1/2015,Vendor C,Country 43,Product 7,13026.57,242.06
10/1/2015,Vendor C,Country 32,Product 7,5.93,0.11
10/1/2015,Vendor C,Country 7,Product 7,418593.15,7783.65
10/1/2015,Vendor C,Country 1,Product 7,13872.07,258.06
10/1/2015,Vendor C,Country 25,Product 7,62062.38,1153.17
10/1/2015,Vendor A,Country 4,Product 8,7.77,0.21
10/1/2015,Vendor A,Country 65,Product 9,41268.64,2659.1
10/1/2015,Vendor A,Country 17,Product 9,34979.43,1110.99
10/1/2015,Vendor A,Country 47,Product 9,145398.3,11116.6
10/1/2015,Vendor A,Country 19,Product 9,48143.69,3930.64
10/1/2015,Vendor A,Country 65,Product 4,17382.95,1183.18
10/1/2015,Vendor A,Country 14,Product 9,72988.94,4322.9
10/1/2015,Vendor A,Country 34,Product 9,220678.35,3582.51
10/1/2015,Vendor A,Country 48,Product 9,112566.89,1001.98
10/1/2015,Vendor A,Country 64,Product 2,0.92,0.08
10/1/2015,Vendor A,Country 30,Product 2,130.57,11.04
10/1/2015,Vendor A,Country 8,Product 12,368110.78,30999.41
10/1/2015,Vendor A,Country 29,Product 9,503783.9,32447.42
10/1/2015,Vendor A,Country 9,Product 11,3.61,0.15
10/1/2015,Vendor A,Country 21,Product 2,113.1,9.65
10/1/2015,Vendor A,Country 50,Product 9,285142.97,15554.68
10/1/2015,Vendor A,Country 30,Product 3,36.33,0.77
10/1/2015,Vendor A,Country 50,Product 10,371.15,31.54
10/1/2015,Vendor A,Country 55,Product 2,17.68,1.49
10/1/2015,Vendor A,Country 32,Product 4,32352,596.81
10/1/2015,Vendor A,Country 5,Product 4,15366.46,608.15
10/1/2015,Vendor A,Country 35,Product 3,1212.2,25.8
10/1/2015,Vendor A,Country 44,Product 4,20123.59,1309.71
10/1/2015,Vendor A,Country 19,Product 2,1259.49,125.15
10/1/2015,Vendor A,Country 35,Product 4,2410341.43,80730.4
10/1/2015,Vendor A,Country 43,Product 11,8.41,0.36
10/1/2015,Vendor A,Country 7,Product 4,471169.94,21350.5
10/1/2015,Vendor A,Country 1,Product 3,190.82,3.92
10/1/2015,Vendor A,Country 42,Product 10,288,24.35
10/1/2015,Vendor A,Country 48,Product 4,29981.05,556.54
10/1/2015,Vendor A,Country 6,Product 14,58.33,2.78
10/1/2015,Vendor A,Country 50,Product 11,4061.65,172.37
10/1/2015,Vendor A,Country 27,Product 11,10.65,0.45
10/1/2015,Vendor A,Country 50,Product 4,152835.71,9387.88
10/1/2015,Vendor A,Country 28,Product 10,156.13,13.23
10/1/2015,Vendor A,Country 2,Product 14,266.14,12.76
10/1/2015,Vendor A,Country 3,Product 3,100.26,2.68
10/1/2015,Vendor F,Country 27,Product 4,1096.07,14.36
10/1/2015,Vendor F,Country 48,Product 4,999.57,10.82
10/1/2015,Vendor F,Country 37,Product 9,9471.97,246.96
10/1/2015,Vendor F,Country 42,Product 4,1851.53,20.4
10/1/2015,Vendor F,Country 32,Product 4,1347.84,12.42
10/1/2015,Vendor F,Country 4,Product 4, $-   ,2.46
10/1/2015,Vendor F,Country 21,Product 4, $-   ,0.01
10/1/2015,Vendor F,Country 24,Product 4, $-   ,0.05
10/1/2015,Vendor F,Country 35,Product 9,162645.97,1411.49
10/1/2015,Vendor F,Country 10,Product 4, $-   ,0.03
10/1/2015,Vendor F,Country 12,Product 4, $-   ,100.13
10/1/2015,Vendor F,Country 49,Product 9,3757.09,110.55
10/1/2015,Vendor F,Country 68,Product 9, $-   ,0.03
10/1/2015,Vendor F,Country 2,Product 6, $-   ,450.12
10/1/2015,Vendor B,Country 54,Product 6,642848.92,18706.06
10/1/2015,Vendor D,Country 2,Product 4,16694375.24,659215.47
10/1/2015,Vendor B,Country 1,Product 6,68428.38,1916
10/1/2015,Vendor B,Country 26,Product 6,10918.14,305.71
10/1/2015,Vendor B,Country 45,Product 6,15842.26,453.37
10/1/2015,Vendor G,Country 19,Product 17,2028324.39,25539.49
10/1/2015,Vendor E,Country 3,Product 13,11978225.32,238863.68
10/1/2015,Vendor C,Country 54,Product 7,1093840.62,15642.53
10/1/2015,Vendor C,Country 50,Product 7,20479.87,380.92
10/1/2015,Vendor C,Country 5,Product 7,5824.04,108.3
10/1/2015,Vendor C,Country 26,Product 7,187.18,3.48
10/1/2015,Vendor H,Country 19,Product 18,350829.86,6769.97
10/1/2015,Vendor A,Country 33,Product 9,26924.84,812.64
10/1/2015,Vendor A,Country 57,Product 9,55956.53,2689.45
10/1/2015,Vendor A,Country 23,Product 9,680840.62,45094.58
10/1/2015,Vendor A,Country 12,Product 4,58207.95,14232
10/1/2015,Vendor A,Country 47,Product 3,16.73,0.55
10/1/2015,Vendor A,Country 67,Product 9,339.44,16.29
10/1/2015,Vendor A,Country 19,Product 11,43.61,1.85
10/1/2015,Vendor A,Country 18,Product 4,2293410.66,162358.12
10/1/2015,Vendor A,Country 24,Product 9,97745.72,7390.06
10/1/2015,Vendor A,Country 16,Product 4,10175.36,610.83
10/1/2015,Vendor A,Country 52,Product 8,2.84,0.08
10/1/2015,Vendor A,Country 20,Product 11,278.48,11.89
10/1/2015,Vendor A,Country 68,Product 9,266.92,22.25
10/1/2015,Vendor A,Country 37,Product 9,269178.91,15152.46
10/1/2015,Vendor A,Country 42,Product 4,53320.03,1260.77
10/1/2015,Vendor A,Country 30,Product 9,324451.28,4252.79
10/1/2015,Vendor A,Country 6,Product 3,126.36,2.6
10/1/2015,Vendor A,Country 61,Product 4,14342.62,421.71
10/1/2015,Vendor A,Country 35,Product 1,166.65,1.26
10/1/2015,Vendor A,Country 6,Product 11,27.63,1.16
10/1/2015,Vendor A,Country 40,Product 9,1206935.34,73841.86
10/1/2015,Vendor A,Country 40,Product 3,111.38,2.59
10/1/2015,Vendor A,Country 41,Product 4,3961.15,170.2
10/1/2015,Vendor A,Country 61,Product 9,4454.5,131.37
10/1/2015,Vendor A,Country 1,Product 8,104.8,0.97
10/1/2015,Vendor A,Country 41,Product 12,2659.34,222.96
10/1/2015,Vendor A,Country 28,Product 1,4.48,0.08
10/1/2015,Vendor A,Country 58,Product 9,17173.33,1152.83
10/1/2015,Vendor A,Country 49,Product 9,111366.59,7051.38
10/1/2015,Vendor A,Country 21,Product 11,33.75,1.43
10/1/2015,Vendor A,Country 58,Product 12,1811.2,152.06
10/1/2015,Vendor A,Country 57,Product 4,24439.37,850.83
10/1/2015,Vendor A,Country 20,Product 3,18.97,0.58
10/1/2015,Vendor A,Country 18,Product 11,172.32,7.43
10/1/2015,Vendor A,Country 41,Product 8,70.65,1.71
10/1/2015,Vendor A,Country 6,Product 1,7.85,0.05
10/1/2015,Vendor A,Country 7,Product 3,257.34,5.44
10/1/2015,Vendor A,Country 2,Product 1,4.63,0.26
10/1/2015,Vendor A,Country 58,Product 2,58.94,4.97
10/1/2015,Vendor A,Country 23,Product 2,303.5,29.48
10/1/2015,Vendor A,Country 5,Product 2,295.4,25.1
10/1/2015,Vendor A,Country 7,Product 11,1396.35,59.39
10/1/2015,Vendor A,Country 37,Product 10,140.19,11.85
10/1/2015,Vendor A,Country 57,Product 1,2.25,0.05
10/1/2015,Vendor A,Country 69,Product 4,0.35,0.06
10/1/2015,Vendor A,Country 21,Product 8,36.89,0.78
10/1/2015,Vendor A,Country 52,Product 9,343155.81,28627.83
10/1/2015,Vendor A,Country 12,Product 9,247205.46,21925.58
10/1/2015,Vendor A,Country 19,Product 4,21183.45,2117.63
10/1/2015,Vendor A,Country 51,Product 4,66945.48,7712.43
10/1/2015,Vendor A,Country 53,Product 9,577522.56,44560.74
10/1/2015,Vendor A,Country 39,Product 9,317217.86,21459.28
10/1/2015,Vendor A,Country 52,Product 11,188.19,7.96
10/1/2015,Vendor A,Country 11,Product 8,41.86,0.6
10/1/2015,Vendor A,Country 67,Product 12,3.87,0.34
10/1/2015,Vendor A,Country 51,Product 9,25519.01,1421.81
10/1/2015,Vendor A,Country 11,Product 4,93757.31,6608.62
10/1/2015,Vendor A,Country 47,Product 8,4.54,0.12
10/1/2015,Vendor A,Country 17,Product 8,14.7,0.29
10/1/2015,Vendor A,Country 19,Product 12,15864.38,1338.5
10/1/2015,Vendor A,Country 39,Product 4,148456.82,11462.5
10/1/2015,Vendor A,Country 17,Product 4,68434.24,1934.41
10/1/2015,Vendor A,Country 6,Product 9,138014.26,4232.94
10/1/2015,Vendor A,Country 27,Product 9,56380.93,1130.79
10/1/2015,Vendor A,Country 1,Product 10,152.44,13.24
10/1/2015,Vendor A,Country 42,Product 3,28.15,0.63
10/1/2015,Vendor A,Country 34,Product 2,167.67,14.31
10/1/2015,Vendor A,Country 61,Product 2,5.81,0.49
10/1/2015,Vendor A,Country 34,Product 1,16.92,0.14
10/1/2015,Vendor A,Country 61,Product 12,899.63,75.3
10/1/2015,Vendor A,Country 43,Product 9,56216.54,1419.22
10/1/2015,Vendor A,Country 1,Product 14,75.94,3.62
10/1/2015,Vendor A,Country 29,Product 3,15.27,0.97
10/1/2015,Vendor A,Country 29,Product 4,451832.34,29429.02
10/1/2015,Vendor A,Country 31,Product 4,394902.44,27570.26
10/1/2015,Vendor A,Country 40,Product 11,824.52,34.86
10/1/2015,Vendor A,Country 50,Product 14,43.7,2.11
10/1/2015,Vendor A,Country 8,Product 2,1563.68,200.23
10/1/2015,Vendor A,Country 15,Product 10,2330.75,198.05
10/1/2015,Vendor A,Country 44,Product 9,20141.65,1142.31
10/1/2015,Vendor A,Country 29,Product 11,1.96,0.08
10/1/2015,Vendor A,Country 45,Product 11,46.44,2
10/1/2015,Vendor A,Country 71,Product 9,2.07,0.18
10/1/2015,Vendor A,Country 4,Product 1,312.69,6.5
10/1/2015,Vendor A,Country 20,Product 4,78510.17,7904.45
10/1/2015,Vendor A,Country 42,Product 2,187.56,15.86
10/1/2015,Vendor A,Country 40,Product 10,1631.3,138.01
10/1/2015,Vendor A,Country 6,Product 8,18.63,0.16
10/1/2015,Vendor A,Country 28,Product 3,13.19,0.44
10/1/2015,Vendor A,Country 2,Product 4,818993.73,49662.39
10/1/2015,Vendor A,Country 2,Product 2,60247.83,2560.74
10/1/2015,Vendor A,Country 3,Product 4,896232.95,89273.1
10/1/2015,Vendor A,Country 24,Product 11,35.23,1.5
10/1/2015,Vendor A,Country 17,Product 12,4169.13,352.44
10/1/2015,Vendor A,Country 22,Product 3,23.54,0.61
10/1/2015,Vendor A,Country 23,Product 10,102.15,8.68
10/1/2015,Vendor A,Country 40,Product 2,543.68,46.02
10/1/2015,Vendor A,Country 2,Product 11,82.33,3.48
10/1/2015,Vendor A,Country 12,Product 11,40.7,1.72
10/1/2015,Vendor A,Country 55,Product 11,28.78,1.22
10/1/2015,Vendor A,Country 32,Product 3,5.53,0.11
10/1/2015,Vendor F,Country 6,Product 9,4589.78,58.77
10/1/2015,Vendor F,Country 35,Product 4,27114.13,326.86
10/1/2015,Vendor F,Country 34,Product 4,2130.71,37.22
10/1/2015,Vendor F,Country 42,Product 9,4982.94,33.12
10/1/2015,Vendor F,Country 7,Product 4,16275.27,182.89
10/1/2015,Vendor F,Country 41,Product 4,125.9,2.31
10/1/2015,Vendor F,Country 26,Product 4,837.73,12.28
10/1/2015,Vendor F,Country 43,Product 9,1639.33,21.16
10/1/2015,Vendor F,Country 5,Product 9,1685.28,30.74
11/1/2015,Vendor A,Country 34,Product 4,247662.81,8988.56
11/1/2015,Vendor A,Country 28,Product 9,131427.96,3279.74
11/1/2015,Vendor A,Country 21,Product 3,23.35,0.61
11/1/2015,Vendor A,Country 5,Product 9,66872.67,1702.97
11/1/2015,Vendor A,Country 9,Product 9,1335.14,20.6
11/1/2015,Vendor A,Country 26,Product 2,43.58,3.69
11/1/2015,Vendor A,Country 44,Product 9,20246.5,1151.13
11/1/2015,Vendor A,Country 4,Product 9,191.95,19.76
11/1/2015,Vendor A,Country 24,Product 9,119668.72,8870.83
11/1/2015,Vendor A,Country 59,Product 9,3795.68,248.08
11/1/2015,Vendor A,Country 16,Product 9,9964.02,611.22
11/1/2015,Vendor A,Country 53,Product 4,463045.46,38650.73
11/1/2015,Vendor A,Country 51,Product 9,30716.11,1797.62
11/1/2015,Vendor A,Country 11,Product 4,112911.52,7603.47
11/1/2015,Vendor A,Country 19,Product 12,17341.99,1460.86
11/1/2015,Vendor A,Country 60,Product 4,203.48,20
11/1/2015,Vendor A,Country 18,Product 3,127.22,3.48
11/1/2015,Vendor A,Country 70,Product 11,90.06,3.83
11/1/2015,Vendor A,Country 50,Product 3,11.55,0.29
11/1/2015,Vendor A,Country 1,Product 8,130.02,1.35
11/1/2015,Vendor A,Country 61,Product 10,14.41,1.22
11/1/2015,Vendor A,Country 31,Product 8,9.7,0.32
11/1/2015,Vendor A,Country 55,Product 4,21378.74,950.81
11/1/2015,Vendor A,Country 34,Product 3,10.41,0.21
11/1/2015,Vendor A,Country 27,Product 1,1.38,0.02
11/1/2015,Vendor A,Country 55,Product 14,9674.16,461.35
11/1/2015,Vendor A,Country 66,Product 14,7.41,0.35
11/1/2015,Vendor A,Country 47,Product 11,248.76,10.49
11/1/2015,Vendor A,Country 53,Product 20,3.27,0.35
11/1/2015,Vendor A,Country 46,Product 12,2214.52,185.69
11/1/2015,Vendor A,Country 19,Product 8,0.8,0.02
11/1/2015,Vendor A,Country 24,Product 11,86.7,3.68
11/1/2015,Vendor A,Country 15,Product 1,1.07,0.02
11/1/2015,Vendor A,Country 68,Product 12,11.34,0.95
11/1/2015,Vendor A,Country 48,Product 10,235.17,19.9
11/1/2015,Vendor A,Country 31,Product 10,6889.99,636.21
11/1/2015,Vendor A,Country 35,Product 8,2140.1,22.99
11/1/2015,Vendor A,Country 2,Product 2,4774.26,249.45
11/1/2015,Vendor A,Country 45,Product 8,15.56,0.15
11/1/2015,Vendor A,Country 42,Product 11,2.74,0.12
11/1/2015,Vendor A,Country 5,Product 10,45.81,3.88
11/1/2015,Vendor A,Country 59,Product 12,171.55,14.39
11/1/2015,Vendor A,Country 29,Product 12,146354.21,12539.16
11/1/2015,Vendor A,Country 33,Product 8,38.65,0.45
11/1/2015,Vendor A,Country 60,Product 12,549.28,46.87
11/1/2015,Vendor A,Country 30,Product 11,15.08,0.64
11/1/2015,Vendor A,Country 5,Product 3,33.61,0.75
11/1/2015,Vendor F,Country 48,Product 9,8008.79,45.76
11/1/2015,Vendor F,Country 12,Product 4,11749.08,576.04
11/1/2015,Vendor F,Country 23,Product 9,16136.51,486.69
11/1/2015,Vendor F,Country 40,Product 4,20045.31,598.56
11/1/2015,Vendor F,Country 54,Product 9,62503.07,1517.35
11/1/2015,Vendor F,Country 73,Product 4,311.29,11.72
11/1/2015,Vendor F,Country 9,Product 4,28.22,4.72
11/1/2015,Vendor F,Country 32,Product 9,3765.7,33.12
11/1/2015,Vendor F,Country 5,Product 9,4278,45.75
11/1/2015,Vendor F,Country 1,Product 9,7851.49,110.57
11/1/2015,Vendor F,Country 30,Product 4,30865.47,283.32
11/1/2015,Vendor F,Country 71,Product 4,75.78,3.67
11/1/2015,Vendor F,Country 4,Product 4, $-   ,0.35
11/1/2015,Vendor F,Country 8,Product 4,13470.71,396.65
11/1/2015,Vendor F,Country 19,Product 4, $-   ,0.31
11/1/2015,Vendor F,Country 20,Product 4,4595.1,191.85
11/1/2015,Vendor F,Country 62,Product 4, $-   ,11.27
11/1/2015,Vendor F,Country 11,Product 9,6398.47,166.57
11/1/2015,Vendor F,Country 10,Product 9,31160.58,769.88
11/1/2015,Vendor F,Country 2,Product 22,5374141.33,162997.55
11/1/2015,Vendor B,Country 7,Product 6,824774.24,23093.67
11/1/2015,Vendor B,Country 55,Product 6,69213.5,2007.16
11/1/2015,Vendor B,Country 37,Product 6,16683.72,483.83
11/1/2015,Vendor B,Country 26,Product 6,8511.15,238.44
11/1/2015,Vendor B,Country 30,Product 6,122559.31,3431.66
11/1/2015,Vendor B,Country 34,Product 6,98094.63,2746.68
11/1/2015,Vendor B,Country 13,Product 6,37148.53,1040.55
11/1/2015,Vendor C,Country 25,Product 7,51006.56,948.59
11/1/2015,Vendor H,Country 19,Product 18,408291.9,8237.13
11/1/2015,Vendor A,Country 64,Product 12,710.05,60.36
11/1/2015,Vendor A,Country 6,Product 10,443.7,37.67
11/1/2015,Vendor A,Country 41,Product 10,14.82,1.26
11/1/2015,Vendor A,Country 48,Product 3,2.79,0.06
11/1/2015,Vendor A,Country 30,Product 9,364501.25,4770.03
11/1/2015,Vendor A,Country 35,Product 2,5588.81,552.24
11/1/2015,Vendor A,Country 63,Product 9,1,0.02
11/1/2015,Vendor A,Country 55,Product 2,410.75,34.75
11/1/2015,Vendor A,Country 58,Product 9,18048.65,1168.81
11/1/2015,Vendor A,Country 71,Product 9,1629.36,100.54
11/1/2015,Vendor A,Country 45,Product 9,43292.86,1288.59
11/1/2015,Vendor A,Country 47,Product 8,26.66,0.42
11/1/2015,Vendor A,Country 20,Product 4,88591.93,7952.6
11/1/2015,Vendor A,Country 14,Product 9,85765.63,5214.96
11/1/2015,Vendor A,Country 65,Product 4,28254.08,1861.27
11/1/2015,Vendor A,Country 17,Product 4,87990.48,2502.6
11/1/2015,Vendor A,Country 23,Product 9,764511.79,50852.28
11/1/2015,Vendor A,Country 3,Product 3,158.07,3.81
11/1/2015,Vendor A,Country 23,Product 4,666555.64,34883.68
11/1/2015,Vendor A,Country 13,Product 9,292891.63,17100.9
11/1/2015,Vendor A,Country 7,Product 14,324.25,15.4
11/1/2015,Vendor A,Country 5,Product 4,23083.64,788.46
11/1/2015,Vendor A,Country 6,Product 4,73178.36,2505.05
11/1/2015,Vendor A,Country 68,Product 2,2.01,0.17
11/1/2015,Vendor A,Country 17,Product 12,4895.08,410.61
11/1/2015,Vendor A,Country 52,Product 4,545636.71,45841.84
11/1/2015,Vendor A,Country 23,Product 8,112.95,4.05
11/1/2015,Vendor A,Country 36,Product 12,5368.52,451.83
11/1/2015,Vendor A,Country 47,Product 10,116.66,9.91
11/1/2015,Vendor A,Country 14,Product 4,127351.81,8649.55
11/1/2015,Vendor A,Country 31,Product 2,568.55,212.11
11/1/2015,Vendor A,Country 29,Product 11,27.45,1.16
11/1/2015,Vendor A,Country 53,Product 12,121006.12,10154.88
11/1/2015,Vendor A,Country 1,Product 11,89.08,3.77
11/1/2015,Vendor A,Country 40,Product 11,534.69,22.73
11/1/2015,Vendor A,Country 31,Product 3,554.46,15.65
11/1/2015,Vendor A,Country 44,Product 2,31.33,2.65
11/1/2015,Vendor F,Country 8,Product 9,50546.38,1306.29
11/1/2015,Vendor F,Country 57,Product 9,3254.36,119.24
11/1/2015,Vendor F,Country 68,Product 9,180.31,6.13
11/1/2015,Vendor F,Country 25,Product 4,13585.72,154.98
11/1/2015,Vendor F,Country 26,Product 4,2109.92,32.06
11/1/2015,Vendor F,Country 49,Product 4,3492.35,118.58
11/1/2015,Vendor F,Country 23,Product 4,13140.83,480.9
11/1/2015,Vendor F,Country 72,Product 4, $-   ,3.44
11/1/2015,Vendor F,Country 59,Product 9,252.99,8.75
11/1/2015,Vendor F,Country 51,Product 9, $-   ,43.79
11/1/2015,Vendor F,Country 13,Product 9,13484.04,370.15
11/1/2015,Vendor D,Country 2,Product 9,49448271.36,1917944.58
11/1/2015,Vendor B,Country 2,Product 6,36253007.62,838371.17
11/1/2015,Vendor B,Country 43,Product 6,15807.36,442.59
11/1/2015,Vendor B,Country 51,Product 6,2023.17,56.53
11/1/2015,Vendor B,Country 23,Product 6,14134.28,392.67
11/1/2015,Vendor B,Country 47,Product 6,19266.1,554.7
11/1/2015,Vendor C,Country 43,Product 7,14270.3,265.1
11/1/2015,Vendor C,Country 6,Product 7,25715.61,478.05
11/1/2015,Vendor I,Country 3,Product 19,3312961.22,20916.46
11/1/2015,Vendor C,Country 30,Product 7,34494.66,641.58
11/1/2015,Vendor C,Country 35,Product 7,2003972.42,37249.78
11/1/2015,Vendor A,Country 7,Product 9,627272.99,24974.07
11/1/2015,Vendor A,Country 48,Product 9,99763.15,873.43
11/1/2015,Vendor A,Country 6,Product 9,107874.12,3196.05
11/1/2015,Vendor A,Country 28,Product 4,121048.24,3743.83
11/1/2015,Vendor A,Country 8,Product 12,424075.15,35711.28
11/1/2015,Vendor A,Country 21,Product 9,43285.02,1650.86
11/1/2015,Vendor A,Country 6,Product 1,11.49,0.08
11/1/2015,Vendor A,Country 50,Product 2,405.1,34.77
11/1/2015,Vendor A,Country 37,Product 3,7.16,0.17
11/1/2015,Vendor A,Country 8,Product 11,548.34,23.25
11/1/2015,Vendor A,Country 32,Product 10,1221.19,103.86
11/1/2015,Vendor A,Country 25,Product 2,587.27,61.2
11/1/2015,Vendor A,Country 50,Product 9,330172.85,17847.36
11/1/2015,Vendor A,Country 43,Product 1,2.49,0.02
11/1/2015,Vendor A,Country 2,Product 9,228263.76,13482.98
11/1/2015,Vendor A,Country 2,Product 14,10.53,0.5
11/1/2015,Vendor A,Country 71,Product 4,552.74,27.13
11/1/2015,Vendor A,Country 24,Product 4,111453.57,9897.22
11/1/2015,Vendor A,Country 24,Product 8,13.91,0.28
11/1/2015,Vendor A,Country 10,Product 9,529988.18,28927.81
11/1/2015,Vendor A,Country 69,Product 4,752.25,58.81
11/1/2015,Vendor A,Country 19,Product 10,35.13,2.97
11/1/2015,Vendor A,Country 53,Product 9,703028.21,51602.42
11/1/2015,Vendor A,Country 20,Product 9,177450.48,13720.04
11/1/2015,Vendor A,Country 10,Product 4,328506.62,19482.96
11/1/2015,Vendor A,Country 69,Product 9,2140.93,147.07
11/1/2015,Vendor A,Country 52,Product 9,318051.18,24225.01
11/1/2015,Vendor A,Country 39,Product 3,2.99,0.08
11/1/2015,Vendor A,Country 50,Product 11,4244.59,180.36
11/1/2015,Vendor A,Country 26,Product 10,10.09,0.88
11/1/2015,Vendor A,Country 35,Product 4,2571114.67,78252.75
11/1/2015,Vendor A,Country 41,Product 4,5199.19,229.9
11/1/2015,Vendor A,Country 27,Product 3,24.19,0.55
11/1/2015,Vendor A,Country 2,Product 10,18.65,0.77
11/1/2015,Vendor A,Country 12,Product 4,71462.4,9257.02
11/1/2015,Vendor A,Country 68,Product 4,902.09,81.57
