Date,Vendor Name,Country,Product, Gross Bookings , Fees ,Fees/ Gross Bookings,,,Total Cell Range:,7911
11/1/2015,Vendor F,Country 46,Product 4,2182.15,62.69,0.028728548,,,,
11/1/2015,Vendor F,Country 39,Product 4,9218.28,340.32,0.03691795,,,,
11/1/2015,Vendor F,Country 10,Product 4,16493.41,445.02,0.026981685,,,,
11/1/2015,Vendor F,Country 69,Product 4, $-   ,18.69,#VALUE!,,,,
11/1/2015,Vendor F,Country 71,Product 9,298.62,8.16,0.027325698,,,,
11/1/2015,Vendor F,Country 33,Product 9,1086.74,19.45,0.017897565,,,,
11/1/2015,Vendor F,Country 2,Product 6, $-   ,287.37,#VALUE!,,,,
11/1/2015,Vendor F,Country 31,Product 4,20313.58,645.6,0.031781695,,,,
11/1/2015,Vendor D,Country 2,Product 2,2111045.75,100272.12,0.047498791,,,,
11/1/2015,Vendor D,Country 2,Product 16, $-   ,66187.95,#VALUE!,,,,
11/1/2015,Vendor B,Country 42,Product 6,12813.09,358.77,0.028000272,,,,
11/1/2015,Vendor B,Country 50,Product 6,191792.49,5561.98,0.028999988,,,,
11/1/2015,Vendor B,Country 25,Product 6,128908.35,3609.44,0.028000048,,,,
11/1/2015,Vendor B,Country 9,Product 6,176.38,5.2,0.029481801,,,,
11/1/2015,Vendor B,Country 20,Product 6,25258.03,725.04,0.028705327,,,,
11/1/2015,Vendor B,Country 12,Product 6,5040,145.88,0.028944444,,,,
11/1/2015,Vendor E,Country 3,Product 13,14628718.32,291270.45,0.019910866,,,,
11/1/2015,Vendor C,Country 41,Product 7,954.86,17.77,0.018610058,,,,
11/1/2015,Vendor C,Country 37,Product 7,13544.36,251.89,0.018597409,,,,
11/1/2015,Vendor C,Country 40,Product 7,90986.62,1692.2,0.018598339,,,,
11/1/2015,Vendor C,Country 56,Product 7,8795.53,163.47,0.018585577,,,,
11/1/2015,Vendor A,Country 37,Product 11,52.32,2.22,0.042431193,,,,
11/1/2015,Vendor A,Country 64,Product 4,5770.34,178.9,0.031003372,,,,
11/1/2015,Vendor A,Country 32,Product 9,57912.99,926.57,0.015999347,,,,
11/1/2015,Vendor A,Country 41,Product 3,25.35,0.59,0.023274162,,,,
11/1/2015,Vendor A,Country 27,Product 9,12277.94,260.75,0.021237276,,,,
11/1/2015,Vendor A,Country 35,Product 14,201.69,9.6,0.047597799,,,,
11/1/2015,Vendor A,Country 61,Product 2,3.08,0.33,0.107142857,,,,
11/1/2015,Vendor A,Country 26,Product 11,5.66,0.24,0.042402827,,,,
11/1/2015,Vendor A,Country 64,Product 9,22666.41,434.02,0.019148158,,,,
11/1/2015,Vendor A,Country 26,Product 1,6.03,0.08,0.013266998,,,,
11/1/2015,Vendor A,Country 37,Product 4,96606.54,5569.09,0.057647132,,,,
11/1/2015,Vendor A,Country 25,Product 1,36.26,0.2,0.00551572,,,,
11/1/2015,Vendor A,Country 28,Product 2,50.41,4.28,0.084903789,,,,
11/1/2015,Vendor A,Country 48,Product 4,29158.76,580.09,0.019894193,,,,
11/1/2015,Vendor A,Country 37,Product 10,77.28,6.53,0.08449793,,,,
11/1/2015,Vendor A,Country 28,Product 8,120.37,2.52,0.020935449,,,,
11/1/2015,Vendor A,Country 61,Product 12,1249.44,104.45,0.083597452,,,,
11/1/2015,Vendor A,Country 8,Product 8,29.11,0.26,0.008931639,,,,
11/1/2015,Vendor A,Country 42,Product 4,76614.99,1636.55,0.021360702,,,,
11/1/2015,Vendor A,Country 15,Product 12,20732.01,1734.43,0.08365952,,,,
11/1/2015,Vendor A,Country 15,Product 2,189.13,16.04,0.08480939,,,,
11/1/2015,Vendor A,Country 38,Product 9,3.23,0.41,0.126934985,,,,
11/1/2015,Vendor A,Country 65,Product 12,4465.57,375.38,0.084060937,,,,
11/1/2015,Vendor A,Country 66,Product 9,6227.29,453.29,0.072790893,,,,
11/1/2015,Vendor A,Country 67,Product 9,2766.32,139.33,0.050366552,,,,
11/1/2015,Vendor A,Country 11,Product 9,123134.31,6677.74,0.054231351,,,,
11/1/2015,Vendor A,Country 47,Product 2,104.46,8.85,0.084721424,,,,
11/1/2015,Vendor A,Country 3,Product 11,1613214.46,69492.67,0.043077143,,,,
11/1/2015,Vendor A,Country 18,Product 9,2971298.02,192276.69,0.064711345,,,,
11/1/2015,Vendor A,Country 36,Product 9,317667.12,24431.05,0.076907708,,,,
11/1/2015,Vendor A,Country 17,Product 9,38779.03,1175.85,0.0303218,,,,
11/1/2015,Vendor A,Country 16,Product 4,6734.41,861.26,0.127889451,,,,
11/1/2015,Vendor A,Country 36,Product 8,1.4,0.04,0.028571429,,,,
11/1/2015,Vendor A,Country 49,Product 3,12.48,0.35,0.028044872,,,,
11/1/2015,Vendor A,Country 34,Product 10,180.97,15.44,0.085318009,,,,
11/1/2015,Vendor A,Country 42,Product 3,12.13,0.25,0.020610058,,,,
11/1/2015,Vendor A,Country 26,Product 4,33251.58,1010.06,0.030376301,,,,
11/1/2015,Vendor A,Country 30,Product 10,1937,164.1,0.084718637,,,,
11/1/2015,Vendor A,Country 1,Product 1,45.84,0.33,0.007198953,,,,
11/1/2015,Vendor A,Country 33,Product 2,37.14,3.2,0.086160474,,,,
11/1/2015,Vendor A,Country 11,Product 2,167.76,24.34,0.145088221,,,,
11/1/2015,Vendor A,Country 19,Product 2,1269.19,113.02,0.089048921,,,,
11/1/2015,Vendor A,Country 10,Product 11,12.95,0.54,0.041698842,,,,
11/1/2015,Vendor A,Country 39,Product 11,398.46,16.92,0.042463484,,,,
11/1/2015,Vendor A,Country 21,Product 10,156.57,13.28,0.084818292,,,,
11/1/2015,Vendor A,Country 7,Product 2,2829.43,244.56,0.08643437,,,,
11/1/2015,Vendor A,Country 28,Product 11,12.91,0.55,0.042602634,,,,
11/1/2015,Vendor A,Country 26,Product 3,11.08,0.31,0.027978339,,,,
11/1/2015,Vendor A,Country 52,Product 8,2.28,0.06,0.026315789,,,,
11/1/2015,Vendor A,Country 57,Product 1,5.43,0.06,0.011049724,,,,
11/1/2015,Vendor A,Country 54,Product 2,28.84,2.44,0.084604716,,,,
11/1/2015,Vendor A,Country 58,Product 10,22.61,1.9,0.084033613,,,,
11/1/2015,Vendor A,Country 41,Product 8,90.04,2.52,0.027987561,,,,
11/1/2015,Vendor A,Country 25,Product 10,411.41,35.04,0.085170511,,,,
11/1/2015,Vendor A,Country 43,Product 3,38.18,0.8,0.020953379,,,,
11/1/2015,Vendor A,Country 28,Product 10,181.61,15.56,0.085678101,,,,
11/1/2015,Vendor F,Country 50,Product 9,20164.71,499.04,0.024748186,,,,
11/1/2015,Vendor F,Country 36,Product 4,11883.05,519.36,0.043705951,,,,
11/1/2015,Vendor F,Country 65,Product 4,3808.25,138.3,0.036315893,,,,
11/1/2015,Vendor F,Country 17,Product 9,2123.97,53.93,0.025391131,,,,
11/1/2015,Vendor F,Country 18,Product 9,23644.61,697.55,0.029501438,,,,
11/1/2015,Vendor F,Country 14,Product 9,4224.9,117.21,0.027742668,,,,
11/1/2015,Vendor F,Country 34,Product 4,15308.77,273.6,0.017872109,,,,
11/1/2015,Vendor F,Country 34,Product 9,16075.28,127.17,0.007910904,,,,
11/1/2015,Vendor F,Country 1,Product 4,5359.98,76.54,0.014279904,,,,
11/1/2015,Vendor F,Country 43,Product 9,4991.73,58.15,0.011649268,,,,
11/1/2015,Vendor F,Country 61,Product 9,512.06,7.87,0.015369293,,,,
11/1/2015,Vendor F,Country 50,Product 4,11023.55,307.69,0.027912061,,,,
11/1/2015,Vendor F,Country 2,Product 14,2953.98,106.3,0.035985349,,,,
11/1/2015,Vendor F,Country 14,Product 4,5453.16,183.78,0.03370156,,,,
11/1/2015,Vendor F,Country 66,Product 4,387.24,55.03,0.142108253,,,,
11/1/2015,Vendor F,Country 3,Product 9, $-   ,4.33,#VALUE!,,,,
11/1/2015,Vendor F,Country 20,Product 9,9443.02,333.36,0.035302266,,,,
11/1/2015,Vendor B,Country 1,Product 6,77636.24,2173.82,0.028000068,,,,
11/1/2015,Vendor B,Country 52,Product 6,24050.32,694.12,0.028861154,,,,
11/1/2015,Vendor B,Country 31,Product 6,58510.1,1580.12,0.027005936,,,,
11/1/2015,Vendor C,Country 7,Product 7,395605.66,7354.28,0.018589926,,,,
11/1/2015,Vendor C,Country 5,Product 7,6801.68,126.48,0.018595406,,,,
11/1/2015,Vendor C,Country 55,Product 7,375.4,6.97,0.018566862,,,,
11/1/2015,Vendor C,Country 26,Product 7,267.57,5,0.018686699,,,,
11/1/2015,Vendor A,Country 61,Product 9,5407.95,160.08,0.029600865,,,,
11/1/2015,Vendor A,Country 25,Product 9,141468.29,4376.18,0.030933999,,,,
11/1/2015,Vendor A,Country 1,Product 4,73214.83,2331.51,0.031844778,,,,
11/1/2015,Vendor A,Country 26,Product 9,79459.25,1784.4,0.022456794,,,,
11/1/2015,Vendor A,Country 8,Product 4,1148374.83,64975.68,0.05658055,,,,
11/1/2015,Vendor A,Country 31,Product 9,935233.82,59755.5,0.063893647,,,,
11/1/2015,Vendor A,Country 25,Product 8,89.32,0.99,0.011083744,,,,
11/1/2015,Vendor A,Country 32,Product 3,30.76,0.68,0.022106632,,,,
11/1/2015,Vendor A,Country 35,Product 10,2811.77,240.41,0.085501303,,,,
11/1/2015,Vendor A,Country 40,Product 4,769628.33,51364.91,0.06673989,,,,
11/1/2015,Vendor A,Country 6,Product 14,114.83,5.45,0.047461465,,,,
11/1/2015,Vendor A,Country 29,Product 4,628478.04,41247.27,0.065630408,,,,
11/1/2015,Vendor A,Country 12,Product 9,300300.33,25893.74,0.086226146,,,,
11/1/2015,Vendor A,Country 60,Product 9,600.52,33.78,0.056251249,,,,
11/1/2015,Vendor A,Country 13,Product 3,107.62,2.31,0.021464412,,,,
11/1/2015,Vendor A,Country 15,Product 3,31.6,0.9,0.028481013,,,,
11/1/2015,Vendor A,Country 20,Product 3,12.56,0.39,0.031050955,,,,
11/1/2015,Vendor A,Country 67,Product 4,2121.98,74.93,0.03531136,,,,
11/1/2015,Vendor A,Country 18,Product 4,3002318.75,207483.29,0.069107682,,,,
11/1/2015,Vendor A,Country 11,Product 10,1098.04,93.56,0.085206368,,,,
11/1/2015,Vendor A,Country 12,Product 12,4107.67,345.58,0.084130419,,,,
11/1/2015,Vendor A,Country 7,Product 11,481.5,20.44,0.042450675,,,,
11/1/2015,Vendor A,Country 40,Product 3,168.95,4.15,0.02456348,,,,
11/1/2015,Vendor A,Country 1,Product 14,5.53,0.26,0.047016275,,,,
11/1/2015,Vendor A,Country 5,Product 12,24774.34,2077.69,0.083864595,,,,
11/1/2015,Vendor A,Country 50,Product 10,211.75,18.49,0.087319953,,,,
11/1/2015,Vendor A,Country 29,Product 3,20.4,1.56,0.076470588,,,,
11/1/2015,Vendor A,Country 30,Product 4,434744.12,7468.14,0.017178243,,,,
11/1/2015,Vendor A,Country 34,Product 2,169.56,14.35,0.084630809,,,,
11/1/2015,Vendor A,Country 26,Product 8,2.02,0.03,0.014851485,,,,
11/1/2015,Vendor A,Country 15,Product 4,22607.5,1769.55,0.078272697,,,,
11/1/2015,Vendor A,Country 18,Product 12,1563975.33,132921.98,0.084989819,,,,
11/1/2015,Vendor A,Country 22,Product 4,8936.61,517.13,0.057866462,,,,
11/1/2015,Vendor A,Country 7,Product 10,947.24,80.29,0.084762046,,,,
11/1/2015,Vendor A,Country 21,Product 4,49144.69,1631.27,0.03319321,,,,
11/1/2015,Vendor A,Country 54,Product 10,236.16,19.98,0.084603659,,,,
11/1/2015,Vendor A,Country 47,Product 3,11.25,0.34,0.030222222,,,,
11/1/2015,Vendor A,Country 22,Product 12,4785.31,398.97,0.083373909,,,,
11/1/2015,Vendor A,Country 6,Product 11,25.11,1.06,0.042214257,,,,
11/1/2015,Vendor A,Country 43,Product 11,13,0.55,0.042307692,,,,
11/1/2015,Vendor A,Country 10,Product 3,44,1.02,0.023181818,,,,
11/1/2015,Vendor A,Country 39,Product 4,187042.71,14626.31,0.078197701,,,,
11/1/2015,Vendor A,Country 46,Product 2,20.2,1.71,0.084653465,,,,
11/1/2015,Vendor A,Country 24,Product 12,2765.05,232.48,0.084078046,,,,
11/1/2015,Vendor A,Country 29,Product 2,476.2,40.36,0.084754305,,,,
11/1/2015,Vendor F,Country 15,Product 9,8334.63,283.96,0.034069899,,,,
11/1/2015,Vendor F,Country 59,Product 4,223.91,9.58,0.042785048,,,,
11/1/2015,Vendor F,Country 6,Product 9,7448.8,87.89,0.011799216,,,,
11/1/2015,Vendor F,Country 64,Product 9,1663.74,21.86,0.013139072,,,,
11/1/2015,Vendor F,Country 9,Product 9,32.68,0.35,0.010709914,,,,
11/1/2015,Vendor F,Country 48,Product 4,2476.7,23.88,0.009641862,,,,
11/1/2015,Vendor F,Country 21,Product 4,2502.31,63.2,0.025256663,,,,
11/1/2015,Vendor F,Country 15,Product 4,1087.8,41.22,0.037892995,,,,
11/1/2015,Vendor F,Country 47,Product 4,2714.88,106.21,0.039121434,,,,
11/1/2015,Vendor F,Country 38,Product 4, $-   ,4.61,#VALUE!,,,,
11/1/2015,Vendor F,Country 44,Product 9,1523.16,40.27,0.026438457,,,,
11/1/2015,Vendor F,Country 28,Product 9,7063.02,158.82,0.022486132,,,,
11/1/2015,Vendor F,Country 40,Product 9,34277.72,939.92,0.027420727,,,,
11/1/2015,Vendor J,Country 35,Product 10, $-   , $-   ,#VALUE!,,,,
11/1/2015,Vendor J,Country 54,Product 4,3889963.51,43561.59,0.011198457,,,,
11/1/2015,Vendor B,Country 6,Product 6,49219.1,1378.13,0.027999902,,,,
11/1/2015,Vendor B,Country 33,Product 6,9357.75,259.61,0.02774278,,,,
11/1/2015,Vendor C,Country 27,Product 7,2137,39.69,0.018572766,,,,
11/1/2015,Vendor C,Country 8,Product 7,357119.65,6640.65,0.018595028,,,,
11/1/2015,Vendor C,Country 61,Product 7,1.53,0.03,0.019607843,,,,
11/1/2015,Vendor C,Country 50,Product 7,46207.39,859.45,0.018599839,,,,
11/1/2015,Vendor C,Country 33,Product 7,8959.41,166.69,0.01860502,,,,
11/1/2015,Vendor C,Country 1,Product 7,14863.08,276.47,0.018601124,,,,
11/1/2015,Vendor C,Country 23,Product 7,8171.64,151.99,0.018599694,,,,
11/1/2015,Vendor C,#N/A,Product 7,23.34,0.43,0.018423308,,,,
12/1/2015,Vendor A,Country 10,Product 10,485.71,41.56,0.085565461,,,,
12/1/2015,Vendor A,Country 23,Product 11,16.37,0.69,0.042150275,,,,
12/1/2015,Vendor A,Country 17,Product 11,9.54,0.41,0.042976939,,,,
12/1/2015,Vendor A,Country 48,Product 2,5.03,0.43,0.085487078,,,,
12/1/2015,Vendor A,Country 34,Product 3,41.24,0.54,0.013094083,,,,
12/1/2015,Vendor A,Country 27,Product 3,46.26,0.56,0.012105491,,,,
12/1/2015,Vendor A,Country 8,Product 12,511180.52,43132.71,0.084378626,,,,
12/1/2015,Vendor A,Country 43,Product 2,103.21,8.74,0.084681717,,,,
12/1/2015,Vendor A,Country 46,Product 10,4.27,0.36,0.084309133,,,,
12/1/2015,Vendor A,Country 35,Product 8,1628.79,16.95,0.010406498,,,,
12/1/2015,Vendor A,Country 66,Product 2,6.68,0.57,0.085329341,,,,
12/1/2015,Vendor A,Country 7,Product 3,190.09,2.7,0.014203798,,,,
12/1/2015,Vendor A,Country 30,Product 8,14.36,0.11,0.007660167,,,,
12/1/2015,Vendor F,Country 66,Product 4,2777.27,125.78,0.045289079,,,,
12/1/2015,Vendor F,Country 17,Product 4,29399.62,642.14,0.021841779,,,,
12/1/2015,Vendor F,Country 33,Product 4,2177.5,61.26,0.02813318,,,,
12/1/2015,Vendor F,Country 58,Product 4,1544.19,53.94,0.034930935,,,,
12/1/2015,Vendor F,Country 20,Product 4,52495.86,2282.55,0.043480572,,,,
12/1/2015,Vendor F,Country 11,Product 4,15568.38,478.82,0.03075593,,,,
12/1/2015,Vendor F,Country 39,Product 4,49969.08,1833.77,0.036698094,,,,
12/1/2015,Vendor F,Country 10,Product 4,62955.17,1769.5,0.028107302,,,,
12/1/2015,Vendor F,Country 59,Product 9,1290.49,39.82,0.030856496,,,,
12/1/2015,Vendor F,Country 8,Product 9,240794.57,6140.29,0.025500118,,,,
12/1/2015,Vendor F,Country 53,Product 9,71361.24,2415,0.033841901,,,,
12/1/2015,Vendor F,Country 65,Product 9,29080.86,837.78,0.028808639,,,,
12/1/2015,Vendor F,Country 47,Product 9,22242.68,756.25,0.03399995,,,,
12/1/2015,Vendor F,Country 20,Product 9,92257.66,3363.61,0.03645887,,,,
12/1/2015,Vendor F,Country 14,Product 4,31203.51,1079.69,0.034601556,,,,
12/1/2015,Vendor F,Country 3,Product 9, $-   ,3.07,#VALUE!,,,,
12/1/2015,Vendor F,Country 46,Product 9,4115.71,106.77,0.025942061,,,,
12/1/2015,Vendor F,Country 11,Product 9,17252.02,454.73,0.026358073,,,,
12/1/2015,Vendor D,Country 2,Product 14, $-   , $-   ,#VALUE!,,,,
12/1/2015,Vendor B,Country 2,Product 6,39968728.03,1031362.66,0.02580424,,,,
12/1/2015,Vendor B,Country 43,Product 6,16657.63,466.42,0.028000382,,,,
12/1/2015,Vendor B,Country 48,Product 6,10473.23,293.25,0.027999958,,,,
12/1/2015,Vendor B,Country 33,Product 6,8404.26,233.58,0.027793048,,,,
12/1/2015,Vendor B,Country 20,Product 6,26214.43,760.25,0.029001203,,,,
12/1/2015,Vendor B,Country 31,Product 6,64530.07,1717.08,0.02660899,,,,
12/1/2015,Vendor B,Country 16,Product 6,754.77,21.65,0.028684235,,,,
12/1/2015,Vendor B,Country 39,Product 6,31901.45,917.43,0.028758254,,,,
12/1/2015,Vendor B,Country 47,Product 6,22009.87,636.05,0.028898399,,,,
12/1/2015,Vendor B,Country 10,Product 6,76609.08,2144.81,0.027996812,,,,
12/1/2015,Vendor C,Country 27,Product 7,4333.02,80.51,0.018580574,,,,
12/1/2015,Vendor C,Country 33,Product 7,2717.17,50.56,0.018607595,,,,
12/1/2015,Vendor C,Country 1,Product 7,15339.96,285.3,0.018598484,,,,
12/1/2015,Vendor C,Country 73,Product 7,18.96,0.35,0.018459916,,,,
12/1/2015,Vendor C,Country 37,Product 7,10321.9,191.98,0.018599289,,,,
12/1/2015,Vendor F,Country 49,Product 4,12652.76,431.62,0.034112715,,,,
12/1/2015,Vendor F,Country 28,Product 4,68969,1668.14,0.024186809,,,,
12/1/2015,Vendor F,Country 14,Product 9,23984.93,693.39,0.028909403,,,,
12/1/2015,Vendor F,Country 17,Product 9,13252.31,282.38,0.021307983,,,,
12/1/2015,Vendor F,Country 44,Product 9,7162.56,190.36,0.02657709,,,,
12/1/2015,Vendor F,Country 51,Product 9, $-   ,158.05,#VALUE!,,,,
12/1/2015,Vendor F,Country 12,Product 9,193906.25,7721.44,0.03982048,,,,
12/1/2015,Vendor F,Country 21,Product 9,12124.55,273.57,0.022563312,,,,
12/1/2015,Vendor F,Country 68,Product 9,672.46,22.93,0.034098682,,,,
12/1/2015,Vendor D,Country 2,Product 2,2863214.79,120245.28,0.041996598,,,,
12/1/2015,Vendor J,Country 55,Product 10, $-   , $-   ,#VALUE!,,,,
12/1/2015,Vendor J,Country 54,Product 9,3936094.3,37776.55,0.009597471,,,,
12/1/2015,Vendor B,Country 42,Product 6,13055.96,365.57,0.028000239,,,,
12/1/2015,Vendor B,Country 34,Product 6,107928.42,3021.99,0.027999947,,,,
12/1/2015,Vendor C,Country 26,Product 7,214.59,4,0.018640198,,,,
12/1/2015,Vendor I,Country 3,Product 19,4576475.74,29690.02,0.006487529,,,,
12/1/2015,Vendor F,Country 34,Product 4,57061.9,982.62,0.017220247,,,,
12/1/2015,Vendor F,Country 34,Product 9,60130.41,459.6,0.007643387,,,,
12/1/2015,Vendor F,Country 61,Product 4,5155.83,65.49,0.012702126,,,,
12/1/2015,Vendor F,Country 1,Product 4,14483.95,198.91,0.013733132,,,,
12/1/2015,Vendor F,Country 73,Product 4,1657.72,29.66,0.017892044,,,,
12/1/2015,Vendor F,Country 64,Product 4,1701.63,21.48,0.012623191,,,,
12/1/2015,Vendor F,Country 27,Product 9,5485.41,51.48,0.009384896,,,,
12/1/2015,Vendor F,Country 32,Product 9,12235.99,89.57,0.007320209,,,,
12/1/2015,Vendor F,Country 5,Product 9,10160.29,95.6,0.00940918,,,,
12/1/2015,Vendor F,Country 64,Product 9,6419.86,60.63,0.009444131,,,,
12/1/2015,Vendor F,Country 50,Product 4,49786.52,1398.06,0.028081095,,,,
12/1/2015,Vendor F,Country 2,Product 10,805.96,29.74,0.036900094,,,,
12/1/2015,Vendor A,Country 13,Product 9,279216.2,16603.78,0.059465676,,,,
12/1/2015,Vendor A,Country 15,Product 9,185067.44,13441.38,0.072629632,,,,
12/1/2015,Vendor A,Country 66,Product 9,17606.36,1286.32,0.073059962,,,,
12/1/2015,Vendor A,Country 36,Product 9,332938.94,26283.62,0.078944265,,,,
12/1/2015,Vendor A,Country 68,Product 9,5137.67,366.72,0.07137866,,,,
12/1/2015,Vendor A,Country 24,Product 4,121094.96,11126.81,0.091884997,,,,
12/1/2015,Vendor A,Country 57,Product 9,64941.3,2492.82,0.038385742,,,,
12/1/2015,Vendor A,Country 19,Product 3,114.48,3.69,0.032232704,,,,
12/1/2015,Vendor A,Country 57,Product 12,945.54,79.2,0.08376166,,,,
12/1/2015,Vendor A,Country 65,Product 4,51731.74,3376.73,0.065273853,,,,
12/1/2015,Vendor A,Country 10,Product 3,81.8,1.16,0.014180929,,,,
12/1/2015,Vendor A,Country 73,Product 4,5428.12,149.31,0.027506761,,,,
12/1/2015,Vendor A,Country 8,Product 11,588.17,24.89,0.042317697,,,,
12/1/2015,Vendor A,Country 6,Product 11,15.63,0.66,0.042226488,,,,
12/1/2015,Vendor A,Country 5,Product 3,36.02,0.47,0.013048306,,,,
12/1/2015,Vendor A,Country 31,Product 3,447.97,11.41,0.025470456,,,,
12/1/2015,Vendor A,Country 28,Product 9,122765.42,2556.4,0.020823453,,,,
12/1/2015,Vendor A,Country 50,Product 10,535.09,45.31,0.084677344,,,,
12/1/2015,Vendor A,Country 42,Product 4,87781.23,1764.18,0.020097463,,,,
12/1/2015,Vendor A,Country 34,Product 2,112.12,9.49,0.084641456,,,,
12/1/2015,Vendor A,Country 58,Product 10,22.25,1.88,0.084494382,,,,
12/1/2015,Vendor A,Country 65,Product 2,103.52,8.79,0.084911128,,,,
12/1/2015,Vendor A,Country 49,Product 11,19.52,0.84,0.043032787,,,,
12/1/2015,Vendor A,Country 68,Product 3,6.75,0.2,0.02962963,,,,
12/1/2015,Vendor A,Country 33,Product 3,4.61,0.11,0.023861171,,,,
12/1/2015,Vendor A,Country 52,Product 1,3.08,0.05,0.016233766,,,,
12/1/2015,Vendor A,Country 21,Product 1,10.59,0.11,0.010387158,,,,
12/1/2015,Vendor A,Country 37,Product 11,7.51,0.32,0.042609854,,,,
12/1/2015,Vendor A,Country 31,Product 10,10164.17,862.08,0.084815583,,,,
12/1/2015,Vendor A,Country 9,Product 9,16.4,0.11,0.006707317,,,,
12/1/2015,Vendor A,Country 34,Product 11,4.46,0.19,0.042600897,,,,
12/1/2015,Vendor A,Country 41,Product 8,90.34,1.48,0.016382555,,,,
12/1/2015,Vendor A,Country 73,Product 3,0.56,0.03,0.053571429,,,,
12/1/2015,Vendor A,Country 31,Product 8,47.38,1.21,0.025538202,,,,
12/1/2015,Vendor A,Country 5,Product 2,216.95,18.38,0.084719982,,,,
12/1/2015,Vendor A,Country 38,Product 9,5.41,1.38,0.255083179,,,,
12/1/2015,Vendor B,Country 36,Product 6,2854.98,0.82,0.000287217,,,,
12/1/2015,Vendor B,Country 23,Product 6,15780.23,426.13,0.027004042,,,,
12/1/2015,Vendor C,Country 32,Product 7,19.02,0.35,0.018401682,,,,
12/1/2015,Vendor C,Country 23,Product 7,6074.04,112.98,0.01860047,,,,
12/1/2015,Vendor C,Country 40,Product 7,68381.42,1271.93,0.01860052,,,,
12/1/2015,Vendor C,Country 64,Product 7,4.22,0.08,0.018957346,,,,
12/1/2015,Vendor C,Country 9,Product 7,6.21,0.11,0.017713366,,,,
12/1/2015,Vendor C,Country 35,Product 7,2464777.48,45818.28,0.018589216,,,,
12/1/2015,Vendor F,Country 7,Product 4,81929.57,856.11,0.010449341,,,,
12/1/2015,Vendor F,Country 41,Product 9,2205.1,26.2,0.011881547,,,,
12/1/2015,Vendor F,Country 55,Product 9,38978,886.63,0.022746934,,,,
12/1/2015,Vendor F,Country 37,Product 4,26792.86,755.11,0.028183255,,,,
12/1/2015,Vendor F,Country 30,Product 9,101193.58,678.34,0.00670339,,,,
12/1/2015,Vendor F,Country 74,Product 4, $-   ,0.31,#VALUE!,,,,
12/1/2015,Vendor F,Country 65,Product 4,12325.17,430.44,0.034923656,,,,
12/1/2015,Vendor A,Country 45,Product 8,4.24,0.04,0.009433962,,,,
12/1/2015,Vendor A,Country 33,Product 10,516.28,43.72,0.08468273,,,,
12/1/2015,Vendor A,Country 12,Product 4,43994.88,6071.78,0.138011059,,,,
12/1/2015,Vendor A,Country 47,Product 4,49050.64,4176.51,0.085146901,,,,
12/1/2015,Vendor A,Country 17,Product 9,53358.64,1314.06,0.02462694,,,,
12/1/2015,Vendor A,Country 33,Product 9,22854.95,594.83,0.026026309,,,,
12/1/2015,Vendor A,Country 72,Product 9,1.74,0.11,0.063218391,,,,
12/1/2015,Vendor A,Country 33,Product 4,15396.17,735.78,0.047789807,,,,
12/1/2015,Vendor A,Country 52,Product 9,349537.23,24929.37,0.071321072,,,,
12/1/2015,Vendor A,Country 13,Product 11,7.2,0.31,0.043055556,,,,
12/1/2015,Vendor A,Country 47,Product 8,7.4,0.06,0.008108108,,,,
12/1/2015,Vendor A,Country 57,Product 8,25.31,0.32,0.012643224,,,,
12/1/2015,Vendor A,Country 11,Product 4,98368.28,6834.27,0.06947636,,,,
12/1/2015,Vendor A,Country 3,Product 1,11.4,0.1,0.00877193,,,,
12/1/2015,Vendor A,Country 1,Product 9,87070.88,2585.65,0.029695921,,,,
